id_karte,supertype
76376,
76372,
76739,Legendary
76370,
76768,Legendary
76380,
76933,
76782,
76779,Legendary
77796,
75655,Legendary
75876,
75865,Legendary
75985,
75825,
77797,
75692,
76118,
75592,Legendary
76038,
76766,Legendary
76744,Legendary
76750,
76780,Legendary
75590,
76760,Legendary
76342,
75625,
75597,
76754,
76747,Legendary
76745,
73638,
76009,Legendary
76775,
76353,Legendary
75831,
73632,
75835,
76048,
76752,
76037,
73627,
76371,
76374,
76378,
76393,
76746,
75666,Legendary
76737,
76773,
76379,
76110,
76049,
75630,
76392,
76115,
76042,
76398,
76742,
76044,
76776,
76753,
76743,
76767,
76769,
76383,
76220,
77848,
75830,
76764,
76384,
76778,
76125,
75586,Legendary
76740,
76777,
76751,
76749,
75879,Legendary
75662,Legendary
76008,Legendary
76381,
76774,
75668,Legendary
75680,Legendary
76006,Legendary
76016,Legendary
75863,Legendary
75683,Legendary
75674,Legendary
76011,Legendary
75584,Legendary
75881,Legendary
75681,Legendary
76045,
75687,Legendary
75860,Legendary
75875,Legendary
76050,
75734,Legendary
75672,Legendary
76208,
75824,Legendary
75718,Legendary
75677,Legendary
76377,Legendary
75823,Legendary
75783,Legendary
73631,
75664,Legendary
75868,Legendary
75633,
75995,Legendary
75867,Legendary
75615,
76124,
77792,
77791,
75842,Legendary
75602,Legendary
75644,Legendary
75715,Legendary
75658,Legendary
77794,
75834,Legendary
76209,
75755,Legendary
75828,Legendary
75869,Legendary
75599,Legendary
76007,Legendary
77795,Legendary
75640,Legendary
73655,
77793,
75646,Legendary
75996,Legendary
76013,Legendary
76015,Legendary
75816,Legendary
75647,Legendary
75628,Legendary
75841,Legendary
75603,Legendary
75843,Legendary
75999,Legendary
75612,
76375,
76373,
75721,Legendary
75827,Legendary
75861,Legendary
76019,Legendary
75870,Legendary
75840,Legendary
76020,Legendary
75738,Legendary
75736,Legendary
76026,Legendary
75737,Legendary
75873,Legendary
76343,Legendary
75833,Legendary
75728,Legendary
75733,Legendary
75862,Legendary
75837,Legendary
76021,Legendary
75872,Legendary
76025,Legendary
75854,Legendary
76365,Legendary
76027,Legendary
75874,Legendary
76017,Legendary
75836,Legendary
75832,Legendary
75727,Legendary
75845,Legendary
75878,Legendary
75748,Legendary
76080,
76581,
76090,
73617,
76693,
73604,Legendary
76565,
75639,
76251,
75988,
76449,
73619,
76447,
75976,
76584,
76704,
76648,
76479,
75943,
76644,
73621,
76098,
73623,
76481,
76132,
73611,
75618,
76518,
76512,
76452,
76222,
73610,
76638,
75636,
76451,
73616,
75607,
75993,
75850,Legendary
76448,
76770,
76525,
76652,
76453,
76213,
76531,
76409,
76426,
76616,
76781,
75691,Legendary
76076,
76317,
76455,
76295,
76605,
76084,
76647,
76214,Legendary
75689,
76628,
76223,
76290,
76602,Legendary
76498,Legendary
75803,
76701,
75593,Legendary
76003,Legendary
76444,
76642,
76450,
75852,
76345,
76117,
76772,
76671,
75651,
76510,
76524,
76500,Legendary
76327,
76606,Legendary
76667,
76445,
76095,
76673,
73601,
76114,
76532,
76121,
76574,
76454,
75624,
76484,
75654,Legendary
76654,
76580,Legendary
75808,
76636,
76475,
75622,
76318,
75984,
76298,
76588,
76688,
75589,
76490,
76422,
76441,
76569,
76419,
75663,Legendary
76438,
76516,
73607,
76439,
76504,
76485,
76533,
76635,
76119,
75657,
76651,
75989,
76492,
76521,
76120,
76435,
76645,
76464,
76699,
73603,
76483,
76583,Legendary
76002,
76432,
76601,
76695,
77336,
76425,
76491,Legendary
76529,
76089,
77338,
76471,
76527,
76122,
76437,
76463,
77341,
76099,
76677,
76470,
76676,
76446,
76664,
76489,Legendary
76130,
76507,
76617,
76613,
76421,
75882,
76535,
75595,
76690,
76474,
76597,Legendary
76093,
76486,
76271,
76511,Legendary
76519,
76508,Legendary
76509,Legendary
76660,
76116,
76595,Legendary
76570,
76683,
76047,
76526,
76614,
76662,
76523,
76505,
76431,
76501,
76594,Legendary
75779,Legendary
76334,
75676,Legendary
75853,Legendary
76094,
76684,
75809,
76478,
76496,
76051,
75587,Legendary
76096,
76462,
76691,
76412,
76390,
76127,
76436,
76487,
76640,
76689,
76675,
76756,
76457,
76434,
76530,
76272,
76141,
76678,
76410,
75670,Legendary
76301,
75880,Legendary
75877,Legendary
76005,Legendary
76632,
76466,
75753,Legendary
76694,
75661,Legendary
76461,
76686,
76476,
76702,
76611,Legendary
76113,
20240,
20333,
20363,
20376,
20373,
20393,
20334,
20375,
20357,Legendary
20331,
20329,Legendary
20349,
20459,
20382,
20418,
20336,Legendary
20443,
20444,
20352,Legendary
20380,Legendary
20243,Legendary
20381,
20449,
20384,
20355,
20348,Legendary
20328,Legendary
20450,
20452,
20337,Legendary
20347,
20343,Legendary
20354,
20425,
20465,
20346,
20400,
20396,Legendary
20424,
20353,
20326,
20429,
20457,
20464,
20417,
20356,
20358,
20359,
20360,
20332,
20236,
20374,
20241,
20469,
20412,
20387,
20367,
20237,
20372,
20402,
20426,
20377,
20364,
20468,
20366,
20238,
20411,
20368,
20428,
20435,
20244,
20404,
20239,
20441,
20242,
20339,
20378,
20245,
20335,
20345,
20234,
20365,
20362,
20399,
20419,
20370,
20439,
20397,
20460,
20463,
20385,
20401,
20235,
20423,
20369,
20442,
20361,
20351,
20432,
20440,
20340,
20461,
20350,
20398,
20386,
20410,
20415,
20327,
20371,
20431,
20403,
20388,
20383,
20445,
20446,
20451,
20379,
20458,
20395,
20466,
20405,
20406,
20414,
20420,
20422,
20456,
20330,
20409,
20436,
20338,
20447,
20455,
20342,
20344,
20413,
20390,
20438,
20448,
20453,
20454,
20341,
20407,
20433,
20434,
20389,
20391,
20392,
20437,
20467,
20408,
20462,
20394,
20416,
20421,
20470,
20430,
20305,
20313,
20266,
20275,
20317,
20251,
20254,
20277,
20324,
20256,
20270,
20283,
20303,
20259,
20260,
20272,
20294,
20293,
20253,
20250,
20282,
21345,
20255,
20322,
20248,
20287,
20292,
20320,
20262,
20291,
20318,
20247,
21785,
20276,
20267,
20278,
20265,
20268,
20296,
20315,
20316,
20321,
20261,
20301,
20325,
20269,
20274,
20295,
20257,
20263,
20271,
20281,
20304,
20319,
20246,
20273,
20323,
20264,
20280,
20298,
20249,
20297,
20258,
20279,
20300,
20299,
20302,Legendary
20314,Legendary
27623,
20485,
20486,
34702,
20487,
20488,
20489,
20490,
30100,
20491,
20492,
20493,
20494,
48509,
20495,
20496,
20497,
23389,
25577,
20498,
24807,
20499,
20500,
30844,
20501,
20502,
25578,
20503,
20504,
20505,
20506,
20507,
32534,
20508,
20509,
20510,
38228,
20511,
20512,
20513,
37437,
30417,
20514,
40474,
20515,
20516,
31522,
20517,
20518,
20519,
20520,
20521,
21346,
36689,
27480,
20522,
20523,
20524,
24808,
48510,
20525,
20526,
20527,
23121,
40125,
20528,
23390,
20529,
20530,
20531,
20532,
21348,
20533,
25579,
20534,
35635,
32528,
20535,
20536,
20537,
20538,
20539,
31204,
20540,
20541,
20542,
33382,
26769,
28075,
20543,
20544,
21349,
20545,
20546,
20547,
20548,
20549,
20550,
20551,
20552,
33728,
30928,
21675,
47808,
27481,
20554,
37893,
20555,
33383,
20556,
21324,
20557,
20558,
21350,
20559,
20560,
20561,
20562,
20563,
20564,
20565,
47807,
20566,
20567,
20568,
20569,
20570,
20571,
20572,
25441,
37249,
20573,
40124,
20574,
20575,
47809,
20576,
20577,
40123,
20578,
20579,
20580,
30105,
33074,
20581,
20582,
38230,
29018,
48508,
28190,
20583,Legendary
20584,
37100,
20585,
20586,
20587,
20588,
21351,
20589,
20590,
21352,
20591,
35235,
20592,
35171,
20593,
20594,
32152,
20595,
20596,
29801,
20597,
20598,
20599,
20600,
21353,
20601,
28471,
33873,
38229,Legendary
20602,
20603,
20604,
21676,
40473,
20605,
30511,
20606,
20607,
20608,
31206,
20609,
20610,
20611,
20612,
26770,
20613,
27495,
20614,
31179,
20615,
20616,
20617,
20618,
20619,
20620,
40472,
20621,
24787,
20622,
20623,
29019,
34164,
36229,
20624,
20625,
20626,
20627,
22022,
20628,
20629,
20630,
20631,
20632,
20633,
20634,
20635,
20636,
20637,
79082,Legendary
79084,Legendary
79087,Legendary
79691,
79712,
79090,Legendary
80061,
79096,Legendary
78707,
79731,
79458,
79758,
79437,Legendary
79092,Legendary
79091,Legendary
79761,
79560,
79724,Legendary
79688,
79940,
78714,Legendary
79552,Legendary
79097,
79128,
79477,
79717,
79127,
79095,
79217,
79101,Legendary
80064,
78706,
79678,
79716,
79121,
79562,
79112,
79124,Legendary
79202,
78711,Basic
78717,Basic
78693,Basic
79720,
79754,Legendary
80059,
78715,Basic
78719,Basic
79479,
79710,
79748,
79108,
79111,
79756,
79522,
79080,Legendary
79433,
78699,
79431,Legendary
79718,
79201,
80068,Legendary
79211,
79527,Legendary
79122,Legendary
79521,
80056,
79212,
79719,
79205,
79561,
79726,Legendary
79210,
79213,
79689,
79123,Legendary
79764,Legendary
79950,Legendary
79086,Legendary
79721,Legendary
79685,Legendary
79214,
78690,
79133,Legendary
79220,Legendary
79727,Legendary
79684,Legendary
79759,Legendary
79733,Legendary
79951,Legendary
79725,Legendary
79955,Legendary
79427,Legendary
79949,Legendary
79563,Legendary
79953,Legendary
79952,Legendary
79734,Legendary
79478,Legendary
79537,Legendary
79542,Legendary
79965,Legendary
79119,Legendary
79555,Legendary
79545,Legendary
79732,Legendary
79954,Legendary
79554,Legendary
79956,Legendary
79757,Legendary
79536,Legendary
79549,Legendary
79948,Legendary
79957,Legendary
80065,Legendary
79958,Legendary
79687,Legendary
79556,Legendary
79736,Legendary
79686,Legendary
79737,Legendary
79959,Legendary
79960,Legendary
79961,Legendary
79538,Legendary
79539,Legendary
80067,Legendary
79557,Legendary
79741,Legendary
79962,Legendary
79738,Legendary
79742,Legendary
79546,Legendary
79550,Legendary
79083,Legendary
79558,Legendary
79551,Legendary
79081,Legendary
79743,Legendary
79747,Legendary
79088,Legendary
79553,Legendary
79749,Legendary
79535,
79941,Legendary
79963,Legendary
79750,Legendary
79559,Legendary
79933,Legendary
79078,Legendary
79548,Legendary
79693,
79690,
80026,
78704,
79730,
79457,
79540,Legendary
79436,Legendary
79999,Legendary
79180,
79744,
79524,Legendary
79114,Legendary
79089,Legendary
79698,
79752,
79094,
79543,
79100,Legendary
79740,Legendary
79126,
78709,Legendary
80001,
79093,
79115,Legendary
79938,
79942,
80091,
78701,
79992,
79125,
79079,Legendary
79428,Legendary
79098,
79475,
79104,
79677,
80000,Legendary
79113,
79209,
79706,
79117,Legendary
79704,
79221,
79707,Legendary
79110,
79614,Legendary
78697,
79692,
79118,
79989,
79608,
79525,Legendary
79131,
79746,
79519,
79765,
79682,Legendary
82413,
79203,Legendary
79617,Legendary
79085,Legendary
79616,Legendary
79116,Legendary
79474,
79735,
79696,
79102,
79763,Legendary
79215,Legendary
79994,
79200,
79183,
79132,Legendary
79711,Legendary
80005,
80008,
79701,
79105,
79615,
80030,
79532,
80040,
79208,
79207,
80029,
79520,
80039,
79199,
80032,
79429,
80037,
80035,
80025,
80023,
80018,
79697,
79945,
79129,
80036,
79515,
79517,
79206,
79480,
79103,
80051,
79432,
79745,Legendary
80054,
79518,
80042,
79135,
80092,
80086,
79482,
79204,
80043,
79995,
79178,
79722,
79134,
79681,
79705,
78683,
79514,
79943,Legendary
79991,
79541,Legendary
82415,
79760,
79936,
79195,
79547,
79544,
79534,Legendary
79944,Legendary
79481,
79966,
79435,
79676,
79430,Legendary
79196,
80044,
79136,
79509,
79531,Legendary
79715,Legendary
79939,Legendary
79683,Legendary
79510,
79728,Legendary
79197,
79512,
79947,
79714,
82414,
79179,Legendary
79120,Legendary
79708,Legendary
79751,
79766,
79185,
80073,
79476,Legendary
80031,
79107,
80057,
79613,
79426,
80069,
79699,
80071,
80020,
80079,
80045,
80072,
80013,
80070,
80046,
79529,
79607,
79609,
80080,
79703,
79188,
79190,
79610,
80047,
80019,
80060,
79194,
79198,
79130,
79189,
80024,
80052,
79935,
79099,
80033,
79530,
79181,
79762,
80063,
79193,
79182,
79192,
79937,
80011,
79511,
79679,
79606,
80074,
79578,Legendary
79237,Legendary
79976,Legendary
79348,Legendary
79582,
79572,
79577,Legendary
79241,
79242,
79226,Legendary
79448,Legendary
79592,Legendary
79219,Legendary
79297,Legendary
79344,
79574,Legendary
79589,Legendary
79591,Legendary
79265,
79367,
79593,Legendary
79347,
79240,Legendary
79331,
79579,Legendary
79973,Legendary
79970,Legendary
79306,
