id_karte,subtype
19226,
19276,
19124,Elemental
19220,Construct
19235,Elemental
19242,
19246,
19264,
19289,Wizard
19186,Elemental
19121,Human
19121,Soldier
19147,Zombie
19156,Zombie
19156,Goblin
19106,Construct
19123,
19203,Ogre
19215,
19251,Elemental
19111,Shapeshifter
19176,
19227,
19129,Zombie
19129,Knight
19170,Zombie
19155,Elemental
19239,Elemental
19127,Beast
19116,Elemental
19116,Spirit
19117,Elemental
19133,Elemental
19135,
19150,Wizard
19189,Human
19189,Barbarian
19287,Trap
19113,
19228,Beast
19190,Kor
19190,Cleric
75123,
75131,
75151,Ape
75151,Shaman
75128,
75157,Plant
75157,Wall
75126,
75152,Orc
75130,
75159,Spider
75133,
75145,Skeleton
75138,Zombie
75150,
75137,Human
75137,Wizard
75141,Aura
75154,
75118,
75119,Human
75119,Soldier
75161,
75149,
75146,Illusion
75140,
75142,Wall
75143,Zombie
75148,
75167,
75162,
75120,Human
75120,Soldier
75125,
75156,Insect
75124,Aura
75134,Aura
75135,Elemental
75144,Worm
75132,Illusion
75121,
75127,
75139,Zombie
75147,Zombie
75153,Orc
75153,Cleric
75160,Aura
75158,Elephant
75129,Aura
75122,Aura
75163,
75155,Aurochs
75136,Homarid
75136,Drone
4227,
4107,
4113,
4109,
4101,
4172,
4239,Human
4239,Wizard
4151,Minotaur
4151,Warrior
4198,
4128,
4112,Human
4112,Soldier
4090,Human
4090,Artificer
4139,Zombie
4139,Knight
4190,Dragon
4098,Elf
4098,Druid
4121,Human
4121,Soldier
4124,
4173,
4184,Construct
4234,Wall
4106,
4141,Avatar
4178,Wurm
4193,
4186,Aura
4188,Bird
4162,Elemental
4162,Serpent
4164,Human
4142,
4085,Angel
4224,Spirit
4201,Treefolk
4087,Elf
4087,Warrior
4088,
4175,Snake
4203,
4216,
4145,
4226,Slug
4214,Zombie
4214,Knight
4228,
4129,Vampire
4130,Human
4130,Assassin
4100,
4146,
4233,Horror
4140,Human
4140,Wizard
4209,
4181,
4225,
4232,Sphinx
4237,Boar
4237,Beast
4199,Orc
4199,Shaman
4167,Human
4167,Shaman
4116,Faerie
4096,Specter
4102,Lizard
4110,
4123,
4150,Human
4150,Knight
4179,
4191,Human
4191,Wizard
4143,
4147,Leviathan
4163,
4200,Aura
4108,
4183,Juggernaut
4235,Human
4235,Knight
4105,Shade
4158,Illusion
4187,Skeleton
4236,Elemental
4095,Human
4095,Barbarian
4144,
4126,Spider
4136,
4149,Giant
4170,Human
4170,Cleric
4231,
4086,Illusion
4131,Aura
4093,Human
4093,Wizard
4094,
4148,Giant
4148,Soldier
4174,
4182,Construct
4211,Elemental
4089,Cat
4089,Warrior
4132,Aura
4161,Aura
4185,
4189,Aurochs
4122,
4125,Bird
4138,Zombie
4210,
4213,Spider
4091,Aurochs
4114,
4115,Elemental
4192,Human
4192,Wizard
4212,Yeti
4238,Zombie
4097,Centaur
4097,Warrior
4159,
4169,Human
4169,Wizard
4229,Zombie
4229,Knight
4230,Spirit
4230,Bear
4111,
4166,
4104,
4118,Yeti
4118,Mutant
4119,Ooze
4135,Elemental
4135,Spirit
4152,Yeti
4165,
4180,Illusion
4215,
4219,
4222,Human
4222,Wizard
4092,Zombie
4134,Goblin
4134,Warrior
4154,Gargoyle
4156,Human
4156,Soldier
4157,
4196,Unicorn
4197,
4117,Human
4117,Cleric
4137,Zombie
4153,Wolverine
4153,Beast
4168,Human
4168,Wizard
4171,Human
4171,Shaman
4176,Yeti
4195,Serpent
4202,Ape
4202,Warrior
4223,
4099,Griffin
4103,Aurochs
4120,
4127,Aura
4133,Goblin
4133,Warrior
4155,Human
4155,Soldier
4160,Human
4160,Rogue
4221,Human
4221,Soldier
4194,Beast
4217,
4220,Aura
4177,Orc
4177,Shaman
4218,
19393,Human
19393,Ninja
19350,Rat
19350,Ninja
19345,Human
19345,Ninja
19363,Elemental
19412,Rat
19412,Ninja
19399,Demon
19399,Ninja
19338,Faerie
19338,Knight
19425,Merfolk
19425,Warrior
19372,Fungus
19328,Aura
19426,Equipment
19357,Kor
19357,Wizard
19421,Human
19421,Ninja
19299,Bird
19337,
19407,
19411,
19319,Spider
19381,Drake
19298,
19368,Human
19368,Ninja
19417,Human
19417,Wizard
19374,Human
19374,Ninja
19413,Hellion
19369,Ooze
19300,
19398,
19389,Aura
19294,Bird
19404,Aura
19377,Rat
19377,Ninja
19335,
19331,
19326,
19358,Archon
19396,Human
19396,Rogue
19313,
19401,
19349,Aura
19400,Elf
19400,Rogue
19303,Elf
19303,Berserker
19347,Aura
19424,
19317,Spirit
19420,
19311,Elemental
19379,
19346,Lizard
19367,
19402,Rat
19402,Ninja
19385,Dragon
19301,Goblin
19301,Warrior
19307,Cleric
19422,Plant
19422,Wall
19359,
19362,Treefolk
19388,Equipment
19353,
19310,
19356,
19403,Aura
19320,Human
19320,Druid
19373,Eldrazi
19373,Drone
19423,Wall
19325,Minotaur
19325,Wizard
19392,Equipment
19292,Griffin
19340,
19361,Specter
19342,Jellyfish
19360,
19365,Aura
19405,
19316,
19321,Elemental
19322,Sphinx
19327,
19351,Merfolk
19351,Wizard
19383,Aura
19395,
19297,Human
19297,Wizard
19341,
19344,Dragon
19348,Angel
19348,Illusion
19355,
19408,
19415,Spirit
19304,Aura
19308,Imp
19312,
19323,Wurm
19339,Ooze
19419,
19306,Boar
19394,
19302,
19354,Bird
19354,Skeleton
19366,
19376,Insect
19376,Druid
19384,Aura
19295,Beast
19318,Centaur
19318,Shaman
19336,Elemental
19290,
19309,Aura
19291,
19378,Giant
19378,Druid
19380,Spider
19387,Aura
19391,
19416,Fungus
19418,Elf
19418,Scout
19333,
19343,
19397,
19296,Human
19296,Wizard
19375,Noggle
19375,Rogue
19390,
19314,Horror
19329,
19414,Viashino
19414,Warrior
19315,
19371,Goblin
19371,Warrior
19409,Viashino
19409,Warrior
19410,Golem
19293,
19305,Elemental
19332,Equipment
19386,Elemental
19386,Shapeshifter
19324,
19330,
19435,
19434,
19433,-
19433,The
19433,"Biggest,"
19433,"Baddest,"
19433,"Nastiest,"
19432,
19480,
19514,
19510,
19509,
19439,Aura
19478,Beast
19440,
19477,
19462,
19516,-
19441,
19491,
19490,
19437,
19501,
19476,
19496,
19444,Bird
19444,Noble
19494,
19497,
19438,
19467,
19488,
19481,-
19504,
19503,
19507,-
19507,Beast
19470,
19473,
19517,
19482,
19486,
19502,
19518,
20483,
19519,Aura
19492,-
19492,Lady
19492,of
19492,Proper
19492,Etiquette
19442,Aura
19436,
19450,
19449,
19459,
19461,Aura
19469,-
19469,Goblins
19483,-
19483,Imp
19505,
19464,
19468,-
19468,Goblin
19489,-
19489,Chicken
19506,
19445,-
19445,Egg
19443,
19487,-
19487,Beast
19495,
19451,-
19451,Zombie
20482,-
20482,Ogre
19485,-
19485,Cow
19447,-
19447,Clamfolk
19465,
19508,
19458,-
19458,Elves
19457,
19463,-
19463,Chicken
19512,
19446,-
19446,Clamfolk
19456,
19474,-
19474,Cow
19484,-
19484,Knight
19448,-
19448,Clamfolk
19472,-
19472,Gus
19475,-
19475,Minotaur
19513,-
19513,Zombie
19452,
19454,
19500,
19453,
19455,
19471,
19499,-
19499,Chicken
19602,
19543,
19564,
19622,Human
19622,Designer
19521,
19569,
19627,
19606,
19576,Shapeshifter
19586,
19618,
19526,Donkey
19526,Lord
19648,Ape
19619,
19541,Efreet
19654,
19651,
19594,Human
19594,Child
19578,Demon
19578,Child
19532,
19660,
19546,Aura
19605,
21674,
19632,
19554,
19643,
19523,
19588,
19608,Dinosaur
19580,Human
19580,Gamer
19593,
19614,
19525,
19528,Avatar
19624,
19657,
19534,
19634,
19658,
19530,Hound
19567,Elephant
19567,Rogue
19544,Human
19544,Gamer
19645,
19623,Slug
19520,Shapeshifter
19590,Human
19590,Gamer
19565,Human
19565,Hero
19549,
19522,
19620,Elemental
19556,
19557,
19560,Donkey
19560,Shaman
19625,Ooze
19535,Elephant
19535,Townsfolk
19545,Beast
19551,Donkey
19551,Barbarian
19552,Elf
19552,Rogue
19583,Human
19583,Knight
19587,Human
19587,Child
19601,
19595,
19611,
19616,Giant
19617,Elemental
19635,Basilisk
19644,Golem
19547,
19610,Elemental
19630,Beast
19640,
19527,Igpay
19531,Donkey
19531,Zombie
19540,Donkey
19540,Townsfolk
19584,
19597,Ape
19649,
19529,
19589,Aura
19603,
19612,Horror
20484,
19647,Ship
19655,Aura
19656,Mummy
19561,
19562,
19558,
19574,
19599,Human
19599,Cleric
19631,Donkey
19631,Wizard
19636,
19659,Zombie
19659,Gamer
19538,Bird
19542,
19550,
19570,Beast
19577,
19581,Human
19581,Druid
19629,
19555,
19604,
19607,
19638,
19641,Ape
19650,Ooze
19652,
19653,
19537,Beeble
19568,Human
19568,Bureaucrat
19571,Goblin
19571,Mime
19598,Goblin
19598,Waiter
19539,Bird
19553,Human
19553,Rogue
19572,Goblin
19572,Warrior
19646,
19573,Goblin
19573,Rogue
19591,Human
19591,Knight
19615,
19536,Human
19536,Wizard
19548,Drake
19559,Human
19559,Horror
19566,
19575,
19585,Hyena
19596,Human
19596,Wizard
19609,Orc
19609,Paratrooper
19621,
19642,Zombie
19524,Human
19524,Wizard
19533,Zombie
19592,
19628,Treefolk
19633,Human
19633,Soldier
24109,
24110,Human
24110,Bureaucrat
24111,
24112,Goblin
24112,Mime
24113,
24114,
24115,Ape
24116,
24117,
24118,Treefolk
19637,
24119,
24120,
77545,
77529,
77519,Wrenn
77537,
77523,Goblin
77523,Pirate
77862,
77528,Eldrazi
77864,
78024,
77540,
77563,Elf
77563,Shaman
78048,
77508,
77576,Eldrazi
77728,Human
77728,Shaman
78018,Sphinx
77937,
77591,
77832,Eldrazi
78146,
77906,
77511,Liliana
77870,
77541,Elf
77541,Druid
77646,Elder
77646,Dragon
77572,
78105,Vampire
78105,Knight
77740,Elf
77740,Shaman
77547,Elemental
77547,Avatar
77663,
77966,
77898,
77833,
78025,Unicorn
78102,
77643,
77659,
77977,
78114,
77733,
78046,Equipment
77672,
78050,
77619,Human
77619,Advisor
77616,
77880,
77670,
77774,Human
77774,Shaman
77845,Zombie
77845,Warrior
78103,Vampire
77965,Human
77965,Wizard
77601,
77608,
77867,Human
77867,Warrior
77599,
77495,Elemental
77613,
77610,
77614,
77690,
77618,
77623,
77546,
77606,
77751,Ooze
78161,Human
78161,Shaman
78101,Human
78101,Monk
77604,
77887,Wall
78020,
78021,
77915,Elemental
78253,Human
78253,Soldier
78098,Human
78098,Shaman
77958,Elf
77958,Berserker
77533,
77493,
78104,Snake
78104,Elf
78104,Druid
78115,Cat
78115,Wizard
77471,Human
77471,Warrior
78100,Human
78100,Monk
78116,
77868,
78106,Human
78106,Warrior
77566,Elf
77566,Shaman
77562,Aminatou
77685,
78117,
77883,Elemental
77737,Sphinx
77737,Wizard
77759,
77843,Archon
78119,Elemental
78119,Knight
77967,
77629,
77531,Human
77531,Shaman
78120,Angel
77651,Dragon
77920,Spirit
77920,Horror
77808,Devil
77808,Horror
78108,Faerie
78052,Equipment
77516,Elf
77516,Druid
78131,Goblin
78131,Knight
77530,
77532,
78099,
77801,Avatar
77905,
77936,
77811,Equipment
77588,Sphinx
77770,Horror
78056,
77648,Shapeshifter
77928,Equipment
78135,Rhino
78135,Soldier
78129,Horror
78022,Human
78022,Wizard
77592,
77521,Goblin
77521,Pirate
77889,Treefolk
77889,Shaman
77644,Elder
77644,Dragon
77914,Elder
77914,Dragon
78134,Spirit
77675,
77816,Vampire
77816,Knight
78136,Djinn
78136,Monk
78028,Unicorn
77858,Angel
77879,Eldrazi
77677,Phyrexian
77677,Elf
77677,Warrior
77593,
77824,Kithkin
77896,Minotaur
77896,Cleric
78089,
77882,
77866,
77638,Fungus
77638,Shaman
77666,
77682,Faerie
77682,Knight
77668,
77620,Human
77620,Advisor
78110,Zombie
78107,Beast
77692,
78128,Human
78128,Warrior
78319,
77641,
77975,Dragon
77684,Human
77684,Pirate
77820,Jellyfish
77820,Hydra
77820,Beast
77515,
77872,Wurm
78130,Dragon
78144,
78143,Human
78143,Wizard
78147,Human
78147,Shaman
78149,Human
78149,Cleric
77681,Human
77681,Shaman
77911,Human
77911,Advisor
78152,Centaur
78152,Spirit
77630,Leviathan
77978,
77514,Eldrazi
77664,
77878,
78027,Cat
78027,Cleric
77527,Liliana
78148,Elemental
77746,Sphinx
77861,
77534,
77964,Human
77964,Wizard
77904,Demon
78159,Vampire
78158,
77753,Human
77753,Cleric
77873,Horror
78151,Goblin
78151,Wizard
78029,Human
78029,Monk
77542,Elemental
77542,Avatar
77635,Horror
78111,Ooze
78150,Bolas
78057,Equipment
78112,Demon
77729,Faerie
77729,Rogue
77741,Elf
77741,Shaman
77897,
77539,
77536,
78032,
78061,
78066,
78164,
78165,Zombie
77876,
77822,Human
77822,Knight
77917,Angel
78030,Elemental
77757,Elf
77757,Druid
77776,Rhino
77776,Soldier
77803,Ogre
77803,Warrior
77726,Human
77726,Shaman
77844,Zombie
77844,Warrior
77513,
79155,Human
79155,Cleric
77846,Goblin
77846,Artificer
77902,Naga
77902,Shaman
77892,Zombie
77892,Elemental
78026,
78088,Elemental
77662,
78320,
78023,Merfolk
78023,Wizard
78166,Angel
77474,
77582,Dragon
77750,Ooze
77637,Kithkin
77637,Knight
78167,
77885,Zombie
77885,Assassin
78068,
78113,
77578,Eldrazi
77971,Hellion
77971,Hydra
77972,Beast
77924,Zombie
77924,Wizard
77573,
77598,Human
77598,Wizard
78168,
78109,
77886,Cat
77886,Dragon
77475,Human
77475,Nomad
77475,Cleric
77908,Elf
77908,Knight
77587,Wrenn
77524,Wrenn
77800,Aetherborn
77800,Vampire
77571,Human
77571,Wizard
77501,
77525,
77512,Goblin
77512,Pirate
77480,Wrenn
77504,
77859,
77847,
77472,Eldrazi
77535,Elf
77535,Shaman
77538,
77575,Eldrazi
77596,Faerie
78019,
78041,
77483,
77467,
77922,
77586,Sphinx
77935,
77725,Human
77725,Shaman
77631,
77831,Eldrazi
77903,
78037,Angel
77865,
77473,Elf
77473,Druid
77689,
77828,Elemental
77506,Liliana
77815,Vampire
77815,Knight
77929,Human
77929,Cleric
78011,Human
78011,Monk
77642,Elder
77642,Dragon
77736,Elf
77736,Shaman
77570,
77590,
78071,
77819,Jellyfish
77819,Hydra
77819,Beast
77927,Equipment
77963,
77687,
77895,
77933,Zombie
77901,Demon
77758,
77809,Equipment
77840,
77881,
77660,
78001,Unicorn
77913,Elder
77913,Dragon
77640,
77544,Elemental
77544,Avatar
77565,Bolas
77669,
77468,Human
77468,Nomad
77468,Cleric
77839,Equipment
77567,Elemental
77674,Phyrexian
77674,Elf
77674,Warrior
78067,
77976,
77617,Human
77617,Advisor
77649,
77561,Aminatou
78094,Human
78094,Cleric
77543,Goblin
77543,Wizard
77773,Human
77773,Shaman
77798,Aetherborn
77798,Vampire
78091,Demon
77934,Vampire
77667,
77731,
77979,
77569,Human
77569,Wizard
77969,Beast
78033,Equipment
77869,Wurm
77810,Spirit
77909,Human
77909,Advisor
77639,Fungus
77639,Shaman
77595,Human
77595,Wizard
77817,Centaur
77817,Spirit
78034,
78070,
77749,
77812,
77771,Ooze
77671,
77962,Human
77962,Wizard
77799,Avatar
77957,
77874,
77910,Aura
77769,Horror
77739,Zombie
77739,Warrior
77813,
77918,Spirit
77918,Horror
77974,Dragon
77875,Angel
77585,
77863,Human
77863,Warrior
77921,Horror
77621,
77526,Human
77526,Shaman
77970,Cat
77970,Cleric
77683,
77680,Human
77680,Pirate
77634,Horror
77890,Zombie
77890,Elemental
77482,
77888,Treefolk
77888,Shaman
77973,Human
77973,Wizard
77564,
77907,Elf
77907,Knight
77574,Elf
77574,Wizard
77916,Angel
77647,Shapeshifter
78081,Human
78081,Monk
77829,Elf
77829,Druid
77679,Faerie
77679,Knight
78017,Elemental
77673,
77686,Goblin
77686,Knight
77581,Dragon
78054,Dragon
77931,Vampire
77492,
77626,
77650,Dragon
77632,Elemental
77632,Knight
77877,
77821,Human
77821,Knight
77894,Minotaur
77894,Cleric
78060,
77734,Zombie
77834,Cat
77834,Dragon
77745,Sphinx
77678,Human
77678,Shaman
77748,Ooze
77484,Elemental
77827,
77814,
78072,Human
78072,Shaman
78007,Human
78007,Soldier
77756,Elf
77756,Druid
77900,Naga
77900,Shaman
78013,Merfolk
78013,Wizard
78059,Human
78059,Shaman
77752,Human
77752,Cleric
77802,Ogre
77802,Warrior
77836,Wall
77842,Archon
77805,Devil
77805,Horror
78044,Djinn
78044,Monk
77823,Kithkin
77665,
77602,
78055,
77609,
77926,
77818,Rhino
77818,Soldier
77628,Leviathan
77636,Kithkin
77636,Knight
77835,Zombie
77835,Assassin
77932,
77735,Sphinx
77735,Wizard
77871,Horror
77611,
77912,Elemental
78053,
78040,
77991,
77510,Goblin
77510,Shaman
77465,Human
77465,Warrior
77891,Phyrexian
77891,Zombie
77462,
77481,
77589,
78142,
78039,Equipment
78009,
77520,
78073,Cat
78073,Wizard
77754,Human
77754,Soldier
77490,Dinosaur
77470,Human
77470,Advisor
