id_karte,cardtype
4119,Creature
4135,Creature
4152,Creature
4165,Instant
4180,Creature
4215,Instant
4219,Instant
4222,Creature
4092,Creature
4134,Creature
4154,Creature
4156,Creature
4157,Instant
4196,Creature
4197,Instant
4117,Creature
4137,Creature
4153,Creature
4168,Creature
4171,Creature
4176,Creature
4195,Creature
4202,Creature
4223,Instant
4099,Creature
4103,Creature
4120,Sorcery
4127,Enchantment
4133,Creature
4155,Creature
4160,Creature
4221,Creature
4194,Creature
4217,Instant
4220,Enchantment
4177,Creature
4218,Sorcery
19393,Creature
19350,Creature
19345,Creature
19363,Creature
19412,Creature
19399,Creature
19338,Creature
19425,Creature
19372,Creature
19328,Enchantment
19426,Artifact
19357,Creature
19421,Creature
19299,Artifact
19299,Creature
19337,Enchantment
19407,Land
19411,Sorcery
19319,Creature
19381,Creature
19298,Enchantment
19368,Creature
19417,Creature
19374,Creature
19413,Creature
19369,Creature
19300,Instant
19398,Enchantment
19389,Enchantment
19294,Creature
19404,Enchantment
19377,Creature
19335,Artifact
19331,Enchantment
19326,Land
19358,Creature
19396,Artifact
19396,Creature
19313,Sorcery
19401,Land
19349,Enchantment
19400,Creature
19303,Creature
19347,Enchantment
19424,Enchantment
19317,Creature
19420,Land
19311,Creature
19379,Sorcery
19346,Creature
19367,Sorcery
19402,Creature
19385,Creature
19301,Creature
19307,Creature
19422,Creature
19359,Land
19362,Creature
19388,Artifact
19353,Land
19310,Instant
19356,Land
19403,Enchantment
19320,Creature
19373,Creature
19423,Creature
19325,Artifact
19325,Creature
19392,Artifact
19292,Creature
19340,Land
19361,Creature
19342,Creature
19360,Sorcery
19365,Enchantment
19405,Enchantment
19316,Land
19321,Creature
19322,Artifact
19322,Creature
19327,Artifact
19351,Creature
19383,Enchantment
19395,Land
19297,Creature
19341,Land
19344,Creature
19348,Creature
19355,Land
19408,Land
19415,Creature
19304,Enchantment
19308,Creature
19312,Sorcery
19323,Creature
19339,Creature
19419,Land
19306,Creature
19394,Sorcery
19302,Instant
19354,Creature
19366,Sorcery
19376,Creature
19384,Enchantment
19295,Creature
19318,Creature
19336,Creature
19290,Sorcery
19309,Enchantment
19291,Artifact
19378,Creature
19380,Creature
19387,Enchantment
19391,Land
19416,Creature
19418,Creature
19333,Instant
19343,Sorcery
19397,Land
19296,Creature
19375,Creature
19390,Sorcery
19314,Creature
19329,Instant
19414,Creature
19315,Sorcery
19371,Creature
19409,Creature
19410,Artifact
19410,Creature
19293,Sorcery
19305,Creature
19332,Artifact
19386,Creature
19324,Sorcery
19330,Instant
19435,Artifact
19434,Types:
19434,Scariest
19434,Creature
19434,"""Youll"""
19434,Ever
19434,See
19433,Creature
19432,Artifact
19480,Artifact
19514,Enchantment
19510,Sorcery
19509,Enchantment
19439,Enchantment
19478,Creature
19440,Enchantment
19477,Sorcery
19462,Enchantment
19516,Creature
19441,Artifact
19491,Artifact
19490,Enchantment
19437,Enchantment
19501,Enchantment
19476,Enchantment
19496,Enchantment
19444,Creature
19494,Sorcery
19497,Artifact
19497,Creature
19438,Enchantment
19467,Artifact
19488,Sorcery
19481,Creature
19504,Artifact
19504,Creature
19503,Artifact
19503,Creature
19507,Creature
19470,Instant
19473,Enchantment
19517,Artifact
19482,Artifact
19486,Sorcery
19502,Enchantment
19518,Artifact
19518,Creature
20483,Sorcery
19519,Enchantment
19492,Creature
19442,Enchantment
19436,Artifact
19450,Enchantment
19449,Artifact
19449,Creature
19459,Sorcery
19461,Enchantment
19469,Creature
19483,Creature
19505,Instant
19464,Sorcery
19468,Creature
19489,Creature
19506,Enchantment
19445,Creature
19443,Enchantment
19487,Creature
19495,Sorcery
19451,Creature
20482,Creature
19485,Creature
19447,Creature
19465,Instant
19508,Artifact
19458,Creature
19457,Instant
19463,Creature
19512,Instant
19446,Creature
19456,Sorcery
19474,Creature
19484,Creature
19448,Creature
19472,Creature
19475,Creature
19513,Creature
19452,Interrupt
19454,Sorcery
19500,Sorcery
19453,Sorcery
19455,Instant
19471,Instant
19499,Creature
19602,Artifact
19543,Land
19564,Enchantment
19622,Creature
19521,Enchantment
19569,Artifact
19627,Instant
19606,Enchantment
19576,Creature
19586,Artifact
19618,Land
19526,Creature
19648,Creature
19619,Sorcery
19541,Creature
19654,Instant
19651,Artifact
19594,Creature
19578,Creature
19532,Instant
19660,Enchantment
19546,Enchantment
19605,Enchantment
21674,Instant
19632,Instant
19554,Sorcery
19643,Artifact
19523,Enchantment
19588,Enchantment
19608,Creature
19580,Creature
19593,Artifact
19614,Artifact
19525,Sorcery
19528,Creature
19624,Artifact
19657,Artifact
19534,Instant
19634,Enchantment
19658,Enchantment
19530,Creature
19567,Creature
19544,Creature
19645,Enchantment
19623,Creature
19520,Creature
19590,Creature
19565,Creature
19549,Enchantment
19522,Instant
19620,Creature
19556,Instant
19557,Sorcery
19560,Creature
19625,Creature
19535,Creature
19545,Creature
19551,Creature
19552,Creature
19583,Creature
19587,Creature
19601,Sorcery
19595,Instant
19611,Sorcery
19616,Creature
19617,Creature
19635,Creature
19644,Artifact
19644,Creature
19547,Instant
19610,Creature
19630,Creature
19640,Sorcery
19527,Eaturecray
19531,Creature
19540,Creature
19584,Sorcery
19597,Creature
19649,Artifact
19529,Instant
19589,Enchantment
19603,Artifact
19612,Creature
20484,Instant
19647,Artifact
19647,Creature
19655,Enchantment
19656,Creature
19561,Enchantment
19562,Instant
19558,Enchantment
19574,Sorcery
19599,Creature
19631,Creature
19636,Instant
19659,Creature
19538,Creature
19542,Enchantment
19550,Instant
19570,Creature
19577,Instant
19581,Creature
19629,Instant
19555,Instant
19604,Enchantment
19607,Instant
19638,Instant
19641,Creature
19650,Creature
19652,Sorcery
19653,Instant
19537,Creature
19568,Creature
19571,Creature
19598,Creature
19539,Creature
19553,Creature
19572,Creature
19646,Sorcery
19573,Creature
19591,Creature
19615,Instant
19536,Creature
19548,Creature
19559,Creature
19566,Instant
19575,Instant
19585,Creature
19596,Creature
19609,Creature
19621,Instant
19642,Creature
19524,Creature
19533,Creature
19592,Instant
19628,Creature
19633,Creature
24109,Enchantment
24110,Creature
24111,Artifact
24112,Creature
24113,Artifact
24114,Artifact
24115,Creature
24116,Artifact
24117,Artifact
24118,Creature
19637,Artifact
24119,Artifact
24120,Instant
77545,Sorcery
77529,Land
77519,Planeswalker
77537,Artifact
77523,Creature
77862,Instant
77528,Creature
77864,Instant
78024,Enchantment
77540,Artifact
77563,Creature
78048,Artifact
77508,Artifact
77576,Creature
77728,Creature
78018,Creature
77937,Enchantment
77591,Instant
77832,Creature
78146,Sorcery
77906,Land
77511,Planeswalker
77870,Artifact
77541,Creature
77646,Creature
77572,Artifact
78105,Creature
77740,Creature
77547,Creature
77663,Sorcery
77966,Instant
77898,Artifact
77833,Land
78025,Creature
78102,Instant
77643,Enchantment
77659,Instant
77977,Instant
78114,Enchantment
77733,Enchantment
78046,Artifact
77672,Instant
78050,Artifact
77619,Creature
77616,Land
77880,Instant
77670,Sorcery
77774,Creature
77845,Creature
78103,Creature
77965,Creature
77601,Land
77608,Land
77867,Creature
77599,Land
77495,Creature
77613,Land
77610,Land
77614,Land
77690,Sorcery
77618,Land
77623,Sorcery
77546,Sorcery
77606,Land
77751,Creature
78161,Creature
78101,Creature
77604,Land
77887,Creature
78020,Instant
78021,Instant
77915,Creature
78253,Creature
78098,Creature
77958,Creature
77533,Sorcery
77493,Instant
78104,Creature
78115,Creature
77471,Creature
78100,Creature
78116,Enchantment
77868,Artifact
78106,Creature
77566,Creature
77562,Planeswalker
77685,Sorcery
78117,Instant
77883,Creature
77737,Creature
77759,Enchantment
77843,Creature
78119,Creature
77967,Instant
77629,Instant
77531,Creature
78120,Creature
77651,Creature
77920,Creature
77808,Creature
78108,Tribal
78108,Enchantment
78052,Artifact
77516,Creature
78131,Creature
77530,Sorcery
77532,Land
78099,Instant
77801,Creature
77905,Land
77936,Enchantment
77811,Artifact
77588,Creature
77770,Creature
78056,Artifact
77648,Creature
77928,Artifact
78135,Creature
78129,Creature
78022,Creature
77592,Enchantment
77521,Creature
77889,Creature
77644,Creature
77914,Creature
78134,Creature
77675,Instant
77816,Creature
78136,Creature
78028,Creature
77858,Creature
77879,Creature
77677,Creature
77593,Sorcery
77824,Creature
77896,Creature
78089,Enchantment
77882,Land
77866,Instant
77638,Creature
77666,Instant
77682,Creature
77668,Sorcery
77620,Creature
78110,Creature
78107,Creature
77692,Sorcery
78128,Creature
78319,Sorcery
77641,Enchantment
77975,Creature
77684,Creature
77820,Creature
77515,Sorcery
77872,Creature
78130,Creature
78144,Enchantment
78143,Creature
78147,Creature
78149,Creature
77681,Creature
77911,Creature
78152,Creature
77630,Creature
77978,Instant
77514,Creature
77664,Sorcery
77878,Enchantment
78027,Creature
77527,Planeswalker
78148,Creature
77746,Artifact
77746,Creature
77861,Instant
77534,Artifact
77964,Creature
77904,Creature
78159,Creature
78158,Enchantment
77753,Creature
77873,Creature
78151,Creature
78029,Creature
77542,Creature
77635,Creature
78111,Creature
78150,Planeswalker
78057,Artifact
78112,Creature
77729,Creature
77741,Creature
77897,Artifact
77539,Artifact
77536,Enchantment
78032,Land
78061,Artifact
78066,Artifact
78164,Enchantment
78165,Creature
77876,Instant
77822,Creature
77917,Creature
78030,Creature
77757,Creature
77776,Creature
77803,Creature
77726,Creature
77844,Creature
77513,Artifact
79155,Creature
77846,Creature
77902,Creature
77892,Creature
78026,Enchantment
78088,Creature
77662,Sorcery
78320,Instant
78023,Creature
78166,Creature
77474,Instant
77582,Creature
77750,Creature
77637,Creature
78167,Enchantment
77885,Creature
78068,Artifact
78113,Sorcery
77578,Creature
77971,Creature
77972,Creature
77924,Creature
77573,Artifact
77598,Creature
78168,Sorcery
78109,Sorcery
77886,Creature
77475,Creature
77908,Creature
77587,Planeswalker
77524,Planeswalker
77800,Creature
77571,Creature
77501,Sorcery
77525,Land
77512,Creature
77480,Planeswalker
77504,Artifact
77859,Instant
77847,Instant
77472,Creature
77535,Creature
77538,Artifact
77575,Creature
77596,Tribal
77596,Enchantment
78019,Enchantment
78041,Artifact
77483,Artifact
77467,Instant
77586,Creature
77935,Enchantment
77725,Creature
77631,Sorcery
77831,Creature
77903,Land
78037,Creature
77865,Artifact
77473,Creature
77689,Sorcery
77828,Creature
77506,Planeswalker
77815,Creature
77929,Creature
78011,Creature
77642,Creature
77736,Creature
77570,Artifact
77590,Enchantment
78071,Sorcery
77819,Creature
77927,Artifact
77963,Instant
77687,Instant
77895,Artifact
77933,Creature
77901,Creature
77758,Enchantment
77809,Artifact
77840,Instant
77881,Land
77660,Sorcery
78001,Creature
77913,Creature
77640,Enchantment
77544,Creature
77565,Planeswalker
77669,Artifact
77468,Creature
77839,Artifact
77567,Creature
77674,Creature
78067,Enchantment
77976,Instant
77617,Creature
77649,Instant
77561,Planeswalker
78094,Creature
77543,Creature
77773,Creature
77798,Creature
78091,Creature
77934,Creature
77667,Sorcery
77731,Enchantment
77979,Sorcery
77569,Creature
77969,Creature
78033,Artifact
77869,Creature
77810,Creature
77909,Creature
77639,Creature
77595,Creature
77817,Creature
78034,Instant
78070,Instant
77749,Land
77812,Artifact
77771,Creature
77671,Instant
77962,Creature
77799,Creature
77957,Enchantment
77874,Instant
77910,Enchantment
77769,Creature
77739,Creature
77813,Artifact
77918,Creature
77974,Creature
77875,Creature
77585,Artifact
77863,Creature
77921,Creature
77621,Sorcery
77526,Creature
77970,Creature
77683,Sorcery
77680,Creature
77634,Creature
77890,Creature
77482,Enchantment
77888,Creature
77973,Creature
77564,Artifact
77907,Creature
77574,Creature
77916,Creature
77647,Creature
78081,Creature
77829,Creature
77679,Creature
78017,Creature
77673,Instant
77686,Creature
77581,Creature
78054,Creature
77931,Creature
77492,Sorcery
77626,Instant
77650,Creature
77632,Creature
77877,Enchantment
77821,Creature
77894,Creature
78060,Instant
77734,Creature
77834,Creature
77745,Artifact
77745,Creature
77678,Creature
77748,Creature
77484,Creature
77827,Instant
77814,Sorcery
78072,Creature
78007,Creature
77756,Creature
77900,Creature
78013,Creature
78059,Creature
77752,Creature
77802,Creature
77836,Creature
77842,Creature
77805,Creature
78044,Creature
77823,Creature
77665,Instant
77602,Land
78055,Enchantment
77609,Land
77926,Sorcery
77818,Creature
77628,Creature
